timestep,hh_1,hh_2,hh_3
650,140.21,193.3,594.2
651,150.33,149.21,947.11
652,150.14,178.99,610.06
653,120.12,160.01,934.13
654,160.32,183.02,1309.2
655,110.13,225.09,2773.2
656,170.09,718.18,1917.2
657,120.12,1676.3,2198.9
658,180.26,386.3,2213.1
659,109.99,179.08,697.16
660,170.11,315.27,669.1
661,109.99,272.97,575.18
662,170.09,445.09,713.13
663,120.12,438.04,689.07
664,170.25,437.18,853.09
665,109.99,715.09,940.07
666,190.34,1077.1,800.15
667,140.23,1005.1,1034.2
668,180.22,961.03,670.13
669,120.1,419,874.23
670,150.17,355.17,772.27
671,130.24,235.2,455.95
672,140.21,188.07,362.1
673,150.19,153.07,368.97
674,130.24,148.05,390.19
675,160.32,171.07,1017.3
676,120.12,153.25,430.9
677,170.44,148.99,990.1
678,100.01,196.01,1989.2
679,180.41,1644.2,1091.1
680,100.01,1033,2883.1
681,170.09,285.03,1454.1
682,100.01,354.15,1796.1
683,180.1,487.22,1492.1
684,110.13,353,752.12
685,170.23,1012.2,674.13
686,130.22,1302.2,719.13
687,160.26,945.21,814.05
688,130.03,464.15,925.04
689,150.33,714.04,1142.1
690,170.13,1253.2,733.17
691,160.32,1301.1,1392.1
692,170.25,359.21,936.03
693,120.12,325.22,778.18
694,160.16,339.06,669.08
695,120.12,318.25,364.11
696,170.44,373.16,315.97
697,109.99,219.15,323.04
698,160.32,137.16,380.25
699,109.99,143.11,309.04
700,170.25,201.94,583.12
701,120.26,148.11,1010.1
702,150.14,200.08,746.13
703,130.22,210.22,814.14
704,150.14,181.18,878.18
705,130.03,1004.1,1206.1
706,150.14,1435.2,417.97
707,150,1557.1,475.99
708,130.08,469.12,2637.2
709,170.09,1809.1,1393.1
710,120.12,1725.1,876.2
711,160.13,441.23,3794.9
712,120.12,419.04,1350.1
713,160.32,591.01,978.11
714,140.07,955.13,1237.1
715,190.18,992.11,1111.2
716,140.21,992.14,723.17
717,150.33,659.19,651.22
718,140.37,320.21,584.16
719,170.29,312.05,378.11
720,140.21,322.08,340.27
721,140.21,219.05,346.22
722,580.31,133.97,473.05
723,150.35,174.07,615.12
724,150.14,156.19,831.13
725,140.23,127.09,917.19
726,160.26,230.25,880.09
727,150.35,198.08,924.29
728,160.1,175.17,798.31
729,150.35,1094.2,1048.1
730,740.28,1208.2,1839.1
731,440.19,880.19,1748.1
732,2400.1,622.05,1191.1
733,3250.9,195.03,1126.1
734,1540.1,382.15,1180.1
735,590.13,371.09,2465.2
736,600.13,1279,1119.1
737,460.19,1776.2,2493
738,470.17,482.11,3442.2
739,690.21,366.22,1341
740,220.24,312.11,1121.1
741,310.19,347.21,812.25
742,420.3,305.18,670.02
743,250.12,406.04,335.21
744,150.19,183.07,317.2
745,170.03,146.01,454.17
746,150.14,198.09,943.08
747,170.25,141.08,615.09
748,160.1,177.08,904.12
749,130.08,157.17,906.06
750,180.16,181.04,1035.1
751,120.12,1695.1,824.13
752,780.09,502.15,1106.1
753,650.01,853.22,873.13
754,490.18,199.04,732.17
755,880.22,189.29,822.11
756,160.26,321.25,726.13
757,170.13,215.21,698.15
758,1340.2,410.01,627.1
759,320.16,361.28,916.1
760,400.22,430.26,1259.1
761,270.17,598.07,1116.1
762,1550.1,459.09,2563.1
763,830.2,454.04,1942.1
764,660.07,360.13,622.17
765,720.15,353.32,604.15
766,300.09,264.09,576.18
767,200.27,263.09,419.99
768,120.12,152.09,326.12
769,210.36,146.24,383.85
770,120.12,185.1,548.04
771,200.04,125.01,834.05
772,130.1,195.26,776.06
773,200.23,148.02,927.01
774,130.1,203.18,707.07
775,210.28,193.05,1139.1
776,720.13,164.12,563.05
777,429.97,1923.1,1271.1
778,680.23,970.15,957.01
779,1080,674.12,779.12
780,180.26,448.26,735.16
781,1030.1,971.13,720.18
782,1020.1,994.1,672.17
783,260.14,342.12,1081.1
784,479.9,502.06,689.16
785,530.06,649.18,2688.1
786,200.13,404.07,3598.2
787,150.35,434.24,1639.1
788,170.09,394.17,1305.1
789,600.14,293.33,802.13
790,280.14,290.14,730.15
791,280.32,327.11,355.14
792,150.17,133.15,328.11
793,180.22,179.04,387.18
794,150.33,128.1,367.25
795,160.3,168.19,1075.1
796,150.19,138.14,558.99
797,160.13,141.06,831.24
798,140.21,196.16,806.19
799,1790.2,1655.1,974.05
800,290.13,482.01,1764.2
801,160.13,1605.1,1358
802,150.19,456.18,370.17
803,150.17,1202,396.13
804,170.09,1730.1,373.21
805,140.21,2037.1,543.04
806,180.41,2181.1,453.32
807,360.24,751.09,617.96
808,320.26,1509.2,592.01
809,380.2,682.1,876.07
810,589.98,459.01,1603.2
811,940.1,528.18,2222.1
812,350.08,391.06,2086.1
813,230.25,310.14,612.15
814,160.32,307.13,677.12
815,180.16,360.96,379.01
816,150.35,189.19,504.28
817,160.15,152.04,580.07
818,130.08,146.19,793.2
819,180.22,184.1,724.2
820,150.33,126.96,934.39
821,150,175.18,906.06
822,190.22,185.13,702.17
823,1780.1,161.1,850.12
824,389.98,197.11,1101.1
825,120.12,1395,924.1
826,190.18,1196.1,1224.2
827,150.19,348.15,1548.1
828,160.3,361.28,2419.1
829,160.32,1065.2,838.08
830,160.16,1426.1,911.07
831,250.26,1206.2,1057.1
832,1490.1,394.99,1452.1
833,1280.1,709.11,1098.2
834,470.08,488.12,1054.1
835,810.09,485.14,1039.1
836,489.98,347.15,690.06
837,250.07,328.1,727.12
838,260.15,299.1,717.13
839,320.25,388.17,357.38
840,160.26,412.11,358.02
841,160.32,148.11,337.3
842,170.25,185.2,590.15
843,140.23,162.13,851.14
844,170.25,132.02,857.16
845,140.23,197.09,627.09
846,300.21,177.21,709.14
847,1630.3,1308.1,808.12
848,300.08,356.97,573.14
849,150.33,854.14,718.13
850,170.29,255.19,1516.1
851,150.17,229.02,2643.2
852,160.32,278.1,877.09
853,160.26,248.9,619.18
854,480.31,477.04,777.13
855,510.16,534.01,856.12
856,650.19,830.08,1719.1
857,730.18,795.06,4687.5
858,280.16,423.13,1430.2
859,170.25,474.01,3338
860,280.03,417.18,1405.2
861,530.16,310.17,1400.1
862,340.04,305.27,1280.2
863,110.13,321.26,881.08
864,190.14,314.18,810.08
865,130.08,273.14,702.07
866,170.03,135,653.15
867,160.26,179.26,673.17
868,140.21,171.12,668.17
869,190.22,153.17,1139.1
870,140.23,213.22,903.23
871,190.22,176.09,696.09
872,480.25,218.26,1143.1
873,750.15,1043.8,971.02
874,430.18,1512.1,1303.3
875,1100.2,377.15,1537.1
876,1190.2,727.12,861.1
877,1190.2,1431.1,1275.2
878,390,1105,1143.3
